id_assegnazione,id_sinistro,id_perito,data_assegnazione,data_sopralluogo,compenso_perito
1651,1836,180,2023-05-16,2023-05-26,141.15
1652,1837,15,2023-05-03,2023-05-08,231.38
1653,1838,71,2026-08-04,2026-08-13,312.76
1654,1839,151,2026-03-04,2026-03-06,213.68
1655,1841,42,2023-06-20,2023-06-23,344.14
1656,1842,140,2024-09-24,2024-09-30,82.94
1657,1843,182,2025-03-05,2025-03-09,117.52
1658,1844,148,2026-08-24,2026-09-01,167.45
1659,1845,147,2024-11-17,2024-11-27,410.67
1660,1847,4,2024-02-19,2024-02-24,80.72
1661,1849,78,2023-10-23,2023-10-31,360.04
1662,1850,17,2025-12-23,2025-12-24,418.24
1663,1851,138,2025-01-26,2025-01-29,356.53
1664,1852,14,2024-11-13,2024-11-17,125.18
1665,1853,107,2026-05-21,2026-05-27,433.49
1666,1854,10,2024-12-21,2024-12-25,110.87
1667,1855,199,2024-03-05,2024-03-07,449.56
1668,1856,73,2025-10-20,2025-10-21,399.42
1669,1858,104,2025-09-14,2025-09-22,363.3
1670,1860,179,2025-11-10,2025-11-16,385.44
1671,1861,36,2026-06-29,2026-07-04,318.56
1672,1862,213,2025-11-05,2025-11-09,348.98
1673,1863,62,2024-06-15,2024-06-23,147.18
1674,1864,93,2026-08-26,2026-09-03,215.02
1675,1865,130,2026-06-23,2026-06-29,198.35
1676,1866,66,2025-09-09,2025-09-19,371.15
1677,1867,107,2023-11-22,2023-11-23,437.91
1678,1869,29,2025-02-19,2025-02-21,291.66
1679,1870,47,2026-04-30,2026-05-03,351.42
1680,1871,102,2024-08-11,2024-08-19,377.89
1681,1872,95,2026-07-31,2026-08-10,320.42
1682,1873,160,2024-08-12,2024-08-20,232.61
1683,1874,201,2026-02-07,2026-02-16,420.06
1684,1875,208,2023-09-30,2023-10-03,234.13
1685,1876,10,2026-08-07,2026-08-16,306.77
1686,1877,52,2025-08-03,2025-08-11,308.31
1687,1878,24,2024-04-25,2024-05-03,421.59
1688,1879,82,2024-01-29,2024-02-08,321.75
1689,1880,89,2023-11-27,2023-11-29,258.62
1690,1881,134,2026-08-12,2026-08-13,252.46
1691,1882,190,2025-02-14,2025-02-16,331.07
1692,1883,95,2024-10-28,2024-11-06,87.95
1693,1884,79,2024-03-20,2024-03-29,414.22
1694,1885,197,2026-06-19,2026-06-26,251.88
1695,1886,130,2026-07-02,2026-07-04,304.94
1696,1887,39,2026-07-22,2026-08-01,363.69
1697,1888,104,2026-07-10,2026-07-11,309.83
1698,1889,117,2024-04-07,2024-04-08,225.33
1699,1890,207,2023-08-27,2023-09-04,165.24
1700,1891,199,2025-07-12,2025-07-16,163.23
1701,1892,183,2025-03-01,2025-03-05,240.95
1702,1893,76,2024-01-15,2024-01-24,146.15
1703,1894,74,2026-05-16,2026-05-17,179.5
1704,1896,163,2026-07-09,2026-07-17,186.5
1705,1897,210,2024-05-04,2024-05-14,421.17
1706,1898,109,2026-02-01,2026-02-05,386.23
1707,1899,132,2026-06-01,2026-06-06,181.45
1708,1900,46,2024-03-28,2024-04-06,298.26
1709,1901,140,2025-06-26,2025-07-06,87.72
1710,1902,3,2026-05-31,2026-06-08,141.33
1711,1903,219,2026-08-21,2026-08-25,107.85
1712,1904,126,2026-08-24,2026-08-30,264.67
1713,1905,30,2024-04-19,2024-04-20,160.2
1714,1906,4,2024-07-02,2024-07-04,363.61
1715,1907,71,2026-06-13,2026-06-23,365.54
1716,1908,169,2026-07-25,2026-07-28,355.34
1717,1909,13,2026-08-11,2026-08-15,127.5
1718,1910,94,2026-07-26,2026-08-03,291.94
1719,1912,11,2025-09-18,2025-09-24,207.13
1720,1913,74,2026-04-18,2026-04-24,324.03
1721,1914,14,2026-04-18,2026-04-19,339.84
1722,1915,176,2026-04-14,2026-04-23,287.08
1723,1916,203,2024-12-10,2024-12-19,244.19
1724,1917,184,2024-10-14,2024-10-18,257.45
1725,1918,31,2024-06-29,2024-06-30,343.96
1726,1919,118,2024-11-09,2024-11-19,216.01
1727,1920,70,2025-11-17,2025-11-23,313.88
1728,1921,144,2026-05-18,2026-05-28,104.56
1729,1922,121,2025-05-26,2025-05-27,258.68
1730,1923,8,2023-12-10,2023-12-17,265.66
1731,1924,67,2026-03-16,2026-03-21,352.38
1732,1925,220,2026-08-07,2026-08-15,384.29
1733,1926,213,2026-04-06,2026-04-08,287.19
1734,1927,138,2025-01-18,2025-01-25,208.84
1735,1928,9,2026-03-27,2026-03-30,
1736,1929,46,2024-12-07,2024-12-08,265.54
1737,1930,216,2026-08-20,2026-08-28,109.89
1738,1931,88,2024-07-09,2024-07-11,249.45
1739,1932,131,2025-11-28,2025-12-08,315.17
1740,1933,25,2024-09-13,2024-09-20,90.52
1741,1934,54,2026-02-14,2026-02-17,112.25
1742,1935,91,2026-05-03,2026-05-11,182.9
1743,1936,81,2024-09-02,2024-09-11,254.88
1744,1937,196,2026-07-22,2026-07-25,241.07
1745,1938,58,2025-02-13,2025-02-23,386.38
1746,1939,90,2026-05-02,2026-05-04,348.62
1747,1940,18,2025-05-22,2025-05-23,370.21
1748,1941,46,2026-07-08,2026-07-17,370.34
1749,1942,99,2025-10-31,2025-11-07,260.44
1750,1943,186,2025-12-22,2025-12-31,85.45
1751,1944,64,2024-03-13,2024-03-17,177.01
1752,1946,104,2024-08-18,2024-08-23,214.76
1753,1947,220,2025-07-13,2025-07-18,147.13
1754,1950,66,2026-07-30,2026-08-08,89.65
1755,1951,44,2024-11-09,2024-11-19,99.96
1756,1952,42,2026-05-19,2026-05-23,98.67
1757,1953,75,2023-12-08,2023-12-18,296.1
1758,1954,49,2025-04-04,2025-04-06,138.38
1759,1955,151,2025-10-19,2025-10-20,321.05
1760,1956,38,2026-08-24,2026-08-30,186.13
1761,1957,213,2024-07-14,2024-07-16,152.94
1762,1959,125,2025-11-05,2025-11-14,301.58
1763,1960,112,2026-03-15,2026-03-19,359.15
1764,1961,86,2025-08-09,2025-08-13,449.34
1765,1962,13,2023-10-09,2023-10-13,291.03
1766,1963,84,2025-06-12,2025-06-21,87.49
1767,1964,58,2026-07-23,2026-07-29,440.21
1768,1965,217,2023-08-16,2023-08-21,250.08
1769,1966,29,2026-08-21,2026-08-30,340.91
1770,1967,120,2024-03-22,2024-03-24,368.81
1771,1968,75,2026-08-24,2026-08-27,414.63
1772,1969,87,2025-09-17,2025-09-22,137.57
1773,1970,181,2025-10-11,2025-10-13,402.77
1774,1971,107,2026-02-21,2026-02-22,348.25
1775,1972,94,2023-12-17,2023-12-20,179.22
1776,1973,177,2023-10-26,2023-10-28,271.18
1777,1974,151,2024-12-14,2024-12-24,257.68
1778,1975,173,2025-12-26,2025-12-29,128.37
1779,1976,189,2025-11-04,2025-11-07,377.05
1780,1977,113,2026-01-17,2026-01-25,306.28
1781,1979,135,2025-10-23,2025-10-27,176.97
1782,1980,39,2023-07-02,2023-07-07,253.01
1783,1981,109,2023-08-08,2023-08-17,138.58
1784,1982,96,2026-02-14,2026-02-24,143.03
1785,1983,84,2026-05-02,2026-05-11,220.68
1786,1984,92,2026-07-27,2026-07-30,140.04
1787,1985,88,2025-05-29,2025-05-31,279.81
1788,1987,154,2025-04-07,2025-04-12,229.84
1789,1988,61,2024-12-03,2024-12-13,209.29
1790,1990,166,2026-04-12,2026-04-13,249.76
1791,1991,115,2023-09-22,2023-09-30,350.47
1792,1992,163,2026-08-21,2026-08-30,371.21
1793,1993,205,2024-06-03,2024-06-07,136.16
1794,1994,79,2023-11-27,2023-12-04,326.95
1795,1995,212,2026-06-02,2026-06-03,161.96
1796,1996,94,2023-11-10,2023-11-15,302.02
1797,1997,71,2024-12-31,2025-01-09,372.69
1798,1998,73,2023-10-14,2023-10-22,368.74
1799,1999,103,2024-03-10,2024-03-14,265.13
1800,2000,172,2025-09-23,2025-09-29,206.23
1801,2001,130,2026-04-29,2026-05-03,317.47
1802,2002,187,2025-08-28,2025-09-06,337.19
1803,2003,118,2025-02-03,2025-02-12,319.78
1804,2004,71,2025-04-30,2025-05-09,397.82
1805,2005,87,2024-05-20,2024-05-26,298.82
1806,2006,31,2025-11-20,2025-11-28,431.56
1807,2007,46,2024-12-11,2024-12-18,125.12
1808,2009,125,2024-07-08,2024-07-14,263.37
1809,2010,126,2025-05-20,2025-05-28,
1810,2011,22,2026-08-23,2026-08-29,206.38
1811,2012,69,2025-08-13,2025-08-17,187.6
1812,2013,73,2026-03-19,2026-03-25,239.0
1813,2014,48,2024-02-02,2024-02-04,343.42
1814,2015,201,2026-08-06,2026-08-11,434.89
1815,2016,219,2024-08-25,2024-09-01,259.64
1816,2017,106,2025-06-11,2025-06-15,333.05
1817,2018,104,2025-11-19,2025-11-20,252.3
1818,2019,187,2024-08-01,2024-08-03,411.31
1819,2020,13,2026-08-11,2026-08-18,188.6
1820,2021,58,2026-08-13,2026-08-15,304.82
1821,2022,81,2025-07-05,2025-07-10,423.7
1822,2023,79,2025-05-28,2025-06-04,253.21
1823,2024,124,2024-08-03,2024-08-04,358.49
1824,2025,86,2025-12-09,2025-12-14,417.34
1825,2026,157,2025-01-02,2025-01-10,162.04
1826,2027,189,2026-05-07,2026-05-16,429.45
1827,2028,57,2026-03-18,2026-03-25,268.89
1828,2029,112,2026-06-07,2026-06-08,227.3
1829,2030,159,2025-09-07,2025-09-10,
1830,2031,114,2026-08-09,2026-08-17,409.66
1831,2032,90,2023-05-15,2023-05-24,313.91
1832,2033,25,2026-04-18,2026-04-26,432.13
1833,2034,1,2026-02-05,2026-02-14,95.72
1834,2035,199,2025-07-25,2025-08-04,362.67
1835,2036,62,2023-08-09,2023-08-15,147.68
1836,2037,192,2024-05-12,2024-05-15,114.28
1837,2038,67,2023-09-17,2023-09-26,317.21
1838,2039,146,2026-08-01,2026-08-03,383.07
1839,2040,96,2026-03-14,2026-03-24,122.91
1840,2041,104,2023-11-26,2023-12-06,351.1
1841,2042,42,2025-04-28,2025-04-29,349.41
1842,2043,23,2025-02-12,2025-02-16,449.94
1843,2044,49,2025-11-10,2025-11-15,308.4
1844,2045,85,2025-06-28,2025-07-07,439.72
1845,2046,171,2026-07-14,2026-07-22,264.22
1846,2047,171,2025-10-26,2025-11-05,249.13
1847,2048,11,2024-08-27,2024-09-04,340.59
1848,2049,116,2026-07-09,2026-07-19,128.16
1849,2051,162,2025-09-16,2025-09-23,160.48
1850,2052,138,2026-08-14,2026-08-24,438.38
1851,2053,217,2025-05-28,2025-06-06,355.95
1852,2054,125,2023-11-14,2023-11-18,385.61
1853,2055,105,2026-08-25,2026-08-29,285.98
1854,2056,134,2024-07-10,2024-07-11,287.55
1855,2057,220,2024-01-01,2024-01-09,289.07
1856,2058,133,2024-08-17,2024-08-19,380.46
1857,2059,21,2026-01-17,2026-01-25,221.85
1858,2060,157,2024-12-26,2024-12-27,170.31
1859,2063,83,2026-04-10,2026-04-11,398.26
1860,2064,106,2025-11-04,2025-11-12,392.47
1861,2065,7,2026-07-01,2026-07-06,412.11
1862,2066,163,2024-07-23,2024-08-02,239.97
1863,2067,56,2025-10-23,2025-10-27,412.27
1864,2068,15,2024-03-08,2024-03-16,371.15
1865,2069,35,2025-07-07,2025-07-13,179.71
1866,2070,98,2026-07-04,2026-07-14,345.26
1867,2071,113,2025-12-08,2025-12-09,
1868,2072,14,2026-06-01,2026-06-05,149.75
1869,2073,164,2024-11-21,2024-11-28,95.09
1870,2074,21,2023-08-01,2023-08-04,148.5
1871,2075,43,2024-03-28,2024-04-07,205.03
1872,2076,115,2026-07-03,2026-07-08,275.0
1873,2077,38,2024-04-26,2024-05-05,265.14
1874,2078,105,2026-02-14,2026-02-16,328.39
1875,2079,119,2024-01-14,2024-01-17,290.03
1876,2080,56,2026-03-21,2026-03-30,119.35
1877,2081,167,2025-07-04,2025-07-05,333.73
1878,2082,186,2024-09-11,2024-09-20,81.4
1879,2083,84,2026-08-07,2026-08-16,238.42
1880,2084,67,2026-07-13,2026-07-18,406.05
1881,2085,101,2023-11-24,2023-11-29,147.44
1882,2086,29,2025-11-01,2025-11-09,99.54
1883,2088,215,2023-10-27,2023-11-01,145.57
1884,2090,24,2024-05-30,2024-06-05,142.74
1885,2091,12,2026-06-17,2026-06-22,249.63
1886,2092,119,2024-02-15,2024-02-22,428.05
1887,2093,141,2026-08-25,2026-08-30,211.49
1888,2094,51,2026-08-26,2026-08-29,383.57
1889,2095,103,2024-03-14,2024-03-23,371.4
1890,2096,123,2026-08-28,2026-09-06,150.92
1891,2097,16,2024-06-28,2024-07-05,252.56
1892,2098,32,2025-06-22,2025-07-01,329.88
1893,2100,104,2024-11-27,2024-12-07,101.17
1894,2101,106,2024-03-03,2024-03-11,83.15
1895,2102,38,2026-03-19,2026-03-20,203.69
1896,2103,125,2023-12-03,2023-12-08,424.42
1897,2104,117,2026-04-29,2026-05-08,392.84
1898,2105,95,2023-11-09,2023-11-10,271.88
1899,2106,166,2026-02-07,2026-02-09,165.36
1900,2107,174,2025-07-01,2025-07-07,140.06
1901,2108,164,2024-05-06,2024-05-16,277.73
1902,2109,7,2024-01-23,2024-01-24,105.72
1903,2110,32,2026-07-22,2026-07-31,182.64
1904,2111,112,2026-08-17,2026-08-24,413.81
1905,2112,114,2024-10-19,2024-10-23,383.62
1906,2113,44,2026-08-05,2026-08-13,118.74
1907,2114,96,2026-06-16,2026-06-26,141.82
1908,2115,1,2025-07-26,2025-08-05,189.66
1909,2116,197,2026-07-28,2026-07-31,241.98
1910,2117,183,2025-05-15,2025-05-23,322.3
1911,2118,108,2026-06-05,2026-06-11,338.43
1912,2119,72,2026-06-05,2026-06-12,128.39
1913,2120,195,2026-08-05,2026-08-14,152.45
1914,2121,158,2024-12-15,2024-12-18,168.59
1915,2122,177,2025-05-15,2025-05-21,100.52
1916,2123,200,2026-02-08,2026-02-18,371.77
1917,2125,104,2024-12-13,2024-12-18,278.94
1918,2127,137,2025-10-31,2025-11-07,127.86
1919,2128,166,2025-03-29,2025-04-08,161.92
1920,2129,125,2025-04-11,2025-04-17,303.02
1921,2130,135,2024-08-10,2024-08-17,334.14
1922,2131,131,2026-08-11,2026-08-20,112.05
1923,2132,118,2024-02-07,2024-02-14,190.37
1924,2133,134,2024-06-09,2024-06-12,95.84
1925,2134,137,2026-07-03,2026-07-09,264.32
1926,2135,4,2025-03-10,2025-03-14,288.23
1927,2136,171,2026-05-17,2026-05-23,
1928,2137,139,2023-11-18,2023-11-28,447.57
1929,2138,82,2023-09-09,2023-09-13,320.63
1930,2139,103,2026-04-25,2026-04-28,408.57
1931,2140,162,2023-12-18,2023-12-21,140.12
1932,2141,174,2024-09-23,2024-09-30,400.93
1933,2142,101,2024-01-30,2024-01-31,351.05
1934,2143,220,2023-10-12,2023-10-15,403.34
1935,2144,163,2025-08-29,2025-09-05,151.0
1936,2145,97,2026-02-16,2026-02-19,108.92
1937,2146,171,2025-07-06,2025-07-14,373.59
1938,2147,218,2025-11-14,2025-11-15,166.78
1939,2148,62,2024-03-01,2024-03-04,373.84
1940,2149,83,2024-09-08,2024-09-16,444.56
1941,2150,192,2023-07-17,2023-07-26,227.06
1942,2151,164,2026-03-29,2026-04-03,319.49
1943,2152,46,2025-09-07,2025-09-09,114.91
1944,2154,13,2025-10-09,2025-10-19,
1945,2155,202,2026-06-10,2026-06-19,192.33
1946,2156,83,2025-03-17,2025-03-19,235.0
1947,2157,26,2026-01-23,2026-01-29,173.56
1948,2159,65,2026-07-01,2026-07-07,177.33
1949,2160,6,2025-08-11,2025-08-14,239.52
1950,2162,1,2025-07-12,2025-07-20,390.72
1951,2163,78,2024-06-06,2024-06-14,123.46
1952,2164,40,2024-01-22,2024-01-28,336.33
1953,2165,85,2026-04-27,2026-05-02,185.73
1954,2166,43,2025-01-06,2025-01-13,117.28
1955,2167,74,2025-10-06,2025-10-12,320.77
1956,2168,82,2026-04-27,2026-05-01,89.84
1957,2169,4,2024-03-04,2024-03-11,251.02
1958,2170,55,2025-03-11,2025-03-16,375.83
1959,2171,61,2023-11-13,2023-11-16,299.56
1960,2172,102,2026-08-10,2026-08-20,104.99
1961,2173,122,2026-06-22,2026-06-28,389.8
1962,2174,87,2025-07-16,2025-07-21,191.35
1963,2175,118,2024-12-02,2024-12-09,140.5
1964,2176,151,2025-10-30,2025-11-07,
1965,2177,114,2024-07-25,2024-07-26,167.04
1966,2179,105,2025-11-20,2025-11-22,
1967,2180,106,2025-06-12,2025-06-16,129.96
1968,2181,2,2025-06-09,2025-06-15,137.15
1969,2183,10,2025-01-10,2025-01-13,193.23
1970,2184,7,2026-06-16,2026-06-26,148.78
1971,2185,195,2024-09-28,2024-10-01,346.47
1972,2186,24,2024-08-24,2024-08-26,381.49
1973,2187,75,2025-11-14,2025-11-23,430.09
1974,2188,92,2026-05-27,2026-06-05,310.92
1975,2189,76,2025-01-15,2025-01-17,381.26
1976,2190,86,2024-09-03,2024-09-07,345.46
1977,2191,153,2026-08-09,2026-08-16,154.58
1978,2192,120,2024-01-14,2024-01-21,311.5
1979,2193,15,2024-05-19,2024-05-28,359.07
1980,2194,128,2026-01-09,2026-01-12,217.25
1981,2195,125,2025-01-07,2025-01-11,326.18
1982,2197,47,2026-03-23,2026-03-25,250.29
1983,2198,9,2024-04-27,2024-05-05,105.92
1984,2199,28,2025-04-25,2025-04-26,392.28
1985,2200,214,2026-06-23,2026-06-26,346.03
1986,2201,216,2024-10-27,2024-10-30,331.89
1987,2202,10,2025-04-20,2025-04-30,199.66
1988,2203,43,2024-04-16,2024-04-21,429.79
1989,2205,216,2026-06-20,2026-06-29,296.08
1990,2206,215,2023-10-01,2023-10-04,155.09
1991,2207,46,2025-12-31,2026-01-02,93.98
1992,2208,88,2026-06-10,2026-06-20,170.38
1993,2209,200,2026-06-18,2026-06-24,248.97
1994,2210,31,2024-01-10,2024-01-15,258.46
1995,2211,151,2026-08-02,2026-08-09,347.51
1996,2212,67,2023-06-11,2023-06-14,259.26
1997,2213,139,2026-06-15,2026-06-16,265.26
1998,2215,158,2023-11-27,2023-11-29,214.4
1999,2216,55,2026-04-29,2026-05-05,156.87
2000,2217,155,2024-05-04,2024-05-12,327.02
2001,2218,32,2025-06-06,2025-06-14,148.37
2002,2219,207,2025-11-15,2025-11-18,430.86
2003,2221,126,2025-05-05,2025-05-08,226.0
2004,2222,107,2026-07-08,2026-07-12,241.42
2005,2223,193,2024-03-30,2024-04-01,168.1
2006,2224,49,2026-04-17,2026-04-21,132.62
2007,2225,50,2026-07-30,2026-08-06,395.06
2008,2227,118,2026-08-27,2026-09-06,413.32
2009,2229,7,2026-08-29,2026-09-06,442.79
2010,2230,98,2024-09-30,2024-10-07,257.07
2011,2232,12,2026-08-01,2026-08-07,405.26
2012,2234,110,2025-04-21,2025-04-29,439.63
2013,2235,78,2026-01-13,2026-01-20,185.12
2014,2236,95,2026-08-24,2026-08-29,81.48
2015,2237,27,2026-08-16,2026-08-23,144.76
2016,2238,5,2025-12-28,2025-12-29,105.22
2017,2239,155,2024-02-10,2024-02-17,213.94
2018,2240,8,2026-02-01,2026-02-11,352.55
2019,2241,130,2025-07-23,2025-07-31,185.23
2020,2242,99,2023-06-20,2023-06-28,161.28
2021,2243,111,2024-03-01,2024-03-05,209.93
2022,2244,185,2023-10-12,2023-10-13,85.16
2023,2245,19,2023-12-19,2023-12-28,94.02
2024,2246,116,2026-08-22,2026-09-01,368.3
2025,2247,38,2024-11-26,2024-12-02,376.5
2026,2248,151,2025-05-14,2025-05-15,91.34
2027,2249,199,2026-07-24,2026-07-28,295.79
2028,2250,218,2023-12-07,2023-12-12,251.15
2029,2251,28,2024-01-12,2024-01-22,337.48
2030,2252,7,2024-08-20,2024-08-28,255.17
2031,2253,68,2026-07-20,2026-07-26,348.23
2032,2254,68,2025-05-27,2025-05-28,279.44
2033,2255,139,2026-08-22,2026-08-26,167.93
2034,2256,12,2023-11-01,2023-11-02,419.41
2035,2257,128,2025-02-28,2025-03-04,291.61
2036,2258,210,2023-10-06,2023-10-14,180.68
2037,2259,25,2025-01-25,2025-02-01,373.02
2038,2260,48,2025-05-23,2025-05-31,104.41
2039,2261,137,2023-05-13,2023-05-16,313.64
2040,2262,102,2024-01-22,2024-01-23,220.75
2041,2263,25,2026-08-23,2026-08-24,449.86
2042,2264,193,2024-08-09,2024-08-16,271.73
2043,2265,116,2025-10-30,2025-11-09,412.4
2044,2266,118,2025-10-01,2025-10-02,148.29
2045,2267,30,2024-07-27,2024-08-05,380.97
2046,2268,154,2026-04-22,2026-04-29,176.11
2047,2269,119,2023-05-26,2023-06-03,423.29
2048,2270,18,2026-07-04,2026-07-12,168.71
2049,2271,137,2025-03-23,2025-03-27,397.52
2050,2272,183,2026-06-19,2026-06-28,325.59
2051,2273,180,2025-11-16,2025-11-23,439.1
2052,2274,186,2025-06-23,2025-06-28,267.05
2053,2275,39,2025-06-29,2025-07-09,391.89
2054,2276,189,2025-07-30,2025-08-05,351.97
2055,2277,128,2025-01-18,2025-01-22,366.01
2056,2278,207,2025-03-19,2025-03-23,93.95
2057,2279,168,2025-04-08,2025-04-13,354.3
2058,2280,29,2024-03-15,2024-03-16,190.38
2059,2281,205,2024-07-14,2024-07-16,171.81
2060,2282,185,2024-08-22,2024-08-29,202.1
2061,2283,108,2026-03-19,2026-03-20,221.84
2062,2284,113,2024-11-27,2024-12-04,390.57
2063,2285,125,2023-12-21,2023-12-29,256.65
2064,2286,204,2025-01-11,2025-01-16,287.0
2065,2287,195,2023-04-17,2023-04-27,217.0
2066,2288,182,2024-01-29,2024-02-08,97.3
2067,2289,164,2025-05-05,2025-05-12,
2068,2290,136,2025-05-20,2025-05-28,439.6
2069,2291,101,2026-08-05,2026-08-06,298.34
2070,2292,81,2025-04-07,2025-04-15,318.25
2071,2293,1,2025-07-30,2025-08-07,284.18
2072,2294,93,2024-02-11,2024-02-20,231.15
2073,2295,31,2025-09-02,2025-09-03,206.66
2074,2296,62,2024-08-15,2024-08-20,106.33
2075,2297,69,2024-09-23,2024-09-30,233.64
2076,2298,96,2024-04-26,2024-04-29,397.94
2077,2299,212,2024-12-18,2024-12-28,256.2
2078,2301,104,2025-07-15,2025-07-18,169.61
2079,2302,115,2025-01-15,2025-01-21,168.56
2080,2304,97,2024-03-17,2024-03-26,200.78
2081,2305,64,2025-06-19,2025-06-27,233.22
2082,2306,156,2025-08-04,2025-08-13,333.34
2083,2307,15,2024-07-17,2024-07-19,442.4
2084,2308,193,2026-03-07,2026-03-09,176.76
2085,2309,181,2025-08-10,2025-08-15,192.24
2086,2310,118,2024-11-30,2024-12-09,223.19
2087,2311,52,2024-11-03,2024-11-13,285.49
2088,2312,197,2024-12-27,2024-12-31,416.73
2089,2313,173,2025-05-23,2025-06-01,347.98
2090,2314,12,2025-03-22,2025-03-25,215.65
2091,2315,128,2026-05-16,2026-05-22,307.4
2092,2316,206,2023-10-27,2023-11-02,119.42
2093,2317,45,2025-10-07,2025-10-09,115.51
2094,2318,6,2025-06-22,2025-07-01,189.55
2095,2319,113,2025-11-10,2025-11-12,294.06
2096,2320,127,2025-03-09,2025-03-15,108.48
2097,2321,53,2026-05-16,2026-05-26,102.78
2098,2322,109,2024-11-04,2024-11-14,367.22
2099,2323,7,2024-05-29,2024-06-02,152.1
2100,2324,163,2023-04-22,2023-05-01,313.86
2101,2325,138,2025-02-09,2025-02-12,266.53
2102,2326,30,2025-03-17,2025-03-20,349.32
2103,2327,120,2024-06-08,2024-06-17,416.31
2104,2328,103,2023-12-22,2023-12-29,374.76
2105,2329,72,2024-05-12,2024-05-20,176.59
2106,2330,108,2026-07-26,2026-07-29,390.73
2107,2331,130,2024-03-06,2024-03-14,382.13
2108,2332,17,2026-07-06,2026-07-12,172.0
2109,2333,151,2023-06-24,2023-06-27,92.8
2110,2335,57,2025-07-03,2025-07-09,252.12
2111,2336,162,2024-11-18,2024-11-26,119.22
2112,2337,45,2023-11-06,2023-11-08,358.18
2113,2338,201,2024-01-13,2024-01-19,96.04
2114,2339,206,2026-07-24,2026-07-25,317.53
2115,2340,156,2025-03-10,2025-03-19,
2116,2341,51,2026-08-03,2026-08-05,382.46
2117,2342,135,2026-07-05,2026-07-08,128.59
2118,2343,114,2024-02-20,2024-02-22,431.1
2119,2344,76,2025-07-21,2025-07-23,314.01
2120,2345,31,2024-03-14,2024-03-18,393.41
2121,2348,117,2026-07-26,2026-07-30,417.34
2122,2349,194,2025-04-14,2025-04-20,166.03
2123,2350,11,2025-06-15,2025-06-23,308.18
2124,2351,125,2026-03-26,2026-04-03,422.88
2125,2352,147,2024-01-08,2024-01-16,230.46
2126,2353,8,2023-05-21,2023-05-30,163.63
2127,2354,29,2025-08-18,2025-08-19,159.96
2128,2355,119,2025-09-05,2025-09-06,415.38
2129,2356,181,2026-02-08,2026-02-15,321.39
2130,2357,133,2024-12-09,2024-12-17,428.86
2131,2359,167,2026-08-16,2026-08-24,371.44
2132,2360,12,2026-04-07,2026-04-16,401.98
2133,2361,66,2024-09-24,2024-09-25,249.66
2134,2362,27,2025-04-17,2025-04-20,371.27
2135,2363,116,2024-08-08,2024-08-18,442.26
2136,2364,140,2023-11-05,2023-11-07,165.08
2137,2365,29,2024-04-04,2024-04-05,215.53
2138,2366,53,2025-09-01,2025-09-11,316.24
2139,2367,220,2024-03-03,2024-03-04,437.52
2140,2368,195,2026-08-26,2026-08-29,157.44
2141,2369,117,2026-07-07,2026-07-15,298.88
2142,2370,17,2024-11-29,2024-12-09,330.72
2143,2371,169,2024-07-16,2024-07-25,145.95
2144,2373,189,2026-01-30,2026-02-02,183.98
2145,2374,213,2024-09-28,2024-10-03,179.43
2146,2375,210,2024-08-07,2024-08-08,142.56
2147,2376,1,2024-01-06,2024-01-09,85.65
2148,2377,138,2025-06-19,2025-06-27,387.45
2149,2378,89,2025-10-02,2025-10-12,419.24
2150,2379,73,2023-11-21,2023-12-01,448.49
2151,2380,81,2025-10-10,2025-10-13,95.5
2152,2381,95,2025-04-14,2025-04-16,90.48
2153,2382,180,2025-06-18,2025-06-22,221.2
2154,2383,204,2024-03-27,2024-04-03,122.05
2155,2384,132,2024-08-29,2024-09-01,340.51
