id_polizza,id_cliente,id_tipo_polizza,premio_annuo,data_decorrenza,data_scadenza
2751,510,13,111.42,2024-11-10,2025-11-10
2752,2673,5,132.77,2024-04-26,2025-04-26
2753,1770,10,417.8,2025-09-18,2026-09-18
2754,872,7,84.29,2024-11-16,2025-11-16
2755,1975,7,103.77,2024-05-22,2023-05-23
2756,2904,13,143.91,2025-06-09,2024-06-09
2757,1956,3,349.02,2026-07-09,2027-07-09
2758,2089,2,263.96,2026-03-26,2027-03-26
2759,1972,8,71.1,2025-04-24,2026-04-24
2760,2038,8,66.64,2023-07-04,2024-07-03
2761,3075,5,271.87,2025-01-24,2026-01-24
2762,2050,6,128.06,2023-11-11,2024-11-10
2763,808,11,364.06,2023-10-23,2024-10-22
2764,1335,13,154.65,2025-02-16,2026-02-16
2765,1312,2,276.53,2023-07-11,2024-07-10
2766,2709,9,487.49,2024-04-03,2025-04-03
2767,1219,10,412.45,2025-04-30,2026-04-30
2768,295,6,176.87,2024-06-17,2025-06-17
2769,2618,12,120.93,2024-04-29,2025-04-29
2770,2348,9,477.93,2025-06-22,2026-06-22
2771,2860,8,68.49,2023-03-20,2024-03-19
2772,261,13,113.38,2025-04-01,2026-04-01
2773,68,3,217.33,2025-03-09,2026-03-09
2774,484,2,217.52,2025-03-07,2026-03-07
2775,1825,13,193.96,2026-08-20,2027-08-20
2776,1231,12,125.9,2025-01-15,2026-01-15
2777,3088,6,179.06,2026-07-17,2027-07-17
2778,2585,6,161.27,2023-11-24,2024-11-23
2779,2575,6,233.5,2026-01-19,2027-01-19
2780,1888,11,350.34,2025-01-08,2026-01-08
2781,2428,12,137.97,2024-01-09,2025-01-08
2782,2479,11,512.97,2023-07-16,2024-07-15
2783,2883,12,146.72,2026-09-06,2025-09-06
2784,2691,6,261.3,2023-08-03,2024-08-02
2785,528,11,321.25,2025-08-22,2026-08-22
2786,1724,1,196.32,2025-06-08,2026-06-08
2787,2195,7,77.29,2025-09-14,2026-09-14
2788,555,12,137.55,2023-12-20,2024-12-19
2789,2647,7,81.39,2024-12-24,2025-12-24
2790,3084,2,175.44,2025-01-16,2026-01-16
2791,2458,4,116.81,2025-01-24,2026-01-24
2792,532,13,141.87,2023-02-22,2024-02-22
2793,1791,4,192.26,2023-11-06,2024-11-05
2794,2241,6,253.79,2024-04-27,2025-04-27
2795,589,13,137.59,2025-10-16,2026-10-16
2796,2975,5,197.47,2026-05-10,2027-05-10
2797,1231,9,442.93,2024-09-26,2025-09-26
2798,2044,8,132.1,2025-01-07,2026-01-07
2799,1864,6,156.67,2023-01-21,2024-01-21
2800,504,13,162.3,2023-04-11,2024-04-10
2801,202,13,123.73,2024-09-27,2025-09-27
2802,1437,3,271.79,2026-01-16,2027-01-16
2803,50,7,65.54,2026-02-25,2027-02-25
2804,2278,10,416.15,2024-06-16,2025-06-16
2805,1783,3,219.51,2025-12-24,2026-12-24
2806,2990,13,112.72,2025-02-25,2026-02-25
2807,1212,10,416.67,2024-03-25,2025-03-25
2808,1820,10,339.64,2025-04-16,2026-04-16
2809,814,11,518.38,2023-10-30,2024-10-29
2810,2837,9,336.17,2026-06-15,2027-06-15
2811,1413,1,220.04,2024-08-17,2025-08-17
2812,2617,9,560.99,2024-10-03,2025-10-03
2813,675,3,214.07,2024-10-16,2025-10-16
2814,16,8,76.58,2025-05-03,2026-05-03
2815,1959,13,101.62,2023-06-05,2024-06-04
2816,2407,10,374.98,2025-04-19,2026-04-19
2817,2344,13,147.45,2026-05-27,2027-05-27
2818,1799,8,87.97,2024-04-19,2025-04-19
2819,1495,6,244.08,2025-12-18,2026-12-18
2820,2147,10,412.93,2026-05-04,2027-05-04
2821,1419,8,124.26,2023-08-20,2024-08-19
2822,2508,13,141.1,2024-06-24,2025-06-24
2823,2961,13,116.05,2025-06-10,2026-06-10
2824,2313,7,87.18,2024-05-28,2025-05-28
2825,1980,7,92.12,2023-11-20,2024-11-19
2826,911,13,108.18,2025-06-29,2026-06-29
2827,298,12,159.53,2026-02-26,2027-02-26
2828,1922,8,73.62,2026-01-06,2027-01-06
2829,905,6,164.81,2026-05-02,2027-05-02
2830,3191,1,240.82,2023-01-26,2024-01-26
2831,1437,2,232.64,2024-10-21,2025-10-21
2832,1165,2,207.24,2023-05-18,2024-05-17
2833,1136,7,64.24,2023-09-15,2024-09-14
2834,3029,9,479.73,2024-01-21,2025-01-20
2835,1012,2,234.66,2024-02-19,2025-02-18
2836,798,8,79.47,2026-04-13,2027-04-13
2837,83,13,181.31,2023-11-17,2024-11-16
2838,2992,3,240.36,2023-01-01,2024-01-01
2839,2295,11,358.01,2025-08-21,2026-08-21
2840,2262,6,141.8,2024-01-25,2025-01-24
2841,1741,4,193.84,2025-08-18,2026-08-18
2842,2380,12,150.21,2025-02-27,2026-02-27
2843,2332,11,550.24,2025-10-18,2026-10-18
2844,1335,7,101.42,2023-04-24,2024-04-23
2845,1198,8,150.89,2025-06-27,2026-06-27
2846,2461,9,454.09,2023-02-25,2024-02-25
2847,71,11,333.6,2024-01-08,2025-01-07
2848,605,10,374.34,2025-11-24,2026-11-24
2849,1187,9,579.47,2026-06-26,2027-06-26
2850,322,8,64.57,2023-05-19,2024-05-18
2851,1309,6,178.34,2025-06-24,2026-06-24
2852,2612,7,87.19,2026-04-23,2027-04-23
2853,2266,11,346.56,2025-11-02,2026-11-02
2854,1246,2,289.58,2024-10-07,2025-10-07
2855,2830,12,184.77,2025-03-13,2026-03-13
2856,2567,9,385.75,2024-03-20,2025-03-20
2857,1520,2,221.85,2023-02-19,2024-02-19
2858,778,2,265.53,2025-07-07,2026-07-07
2859,3193,6,172.5,2025-03-05,2026-03-05
2860,2265,9,423.37,2024-01-11,2025-01-10
2861,2133,7,83.42,2026-02-14,2027-02-14
2862,458,7,86.27,2024-04-01,2025-04-01
2863,1964,4,166.29,2025-05-22,2026-05-22
2864,2320,3,196.04,2024-03-17,2025-03-17
2865,2291,7,98.72,2025-05-20,2026-05-20
2866,3126,12,128.57,2023-11-28,2024-11-27
2867,1617,10,459.22,2023-04-05,2024-04-04
2868,1945,10,429.47,2024-12-17,2025-12-17
2869,1839,6,157.94,2024-10-31,2025-10-31
2870,13,8,77.91,2023-09-25,2024-09-24
2871,49,7,65.71,2025-12-27,2026-12-27
2872,3021,12,96.21,2026-01-12,2027-01-12
2873,1333,13,107.45,2024-12-02,2025-12-02
2874,1196,8,84.76,2023-04-06,2024-04-05
2875,627,7,78.56,2024-08-09,2025-08-09
2876,243,11,542.59,2024-09-12,2025-09-12
2877,479,10,317.52,2023-09-01,2024-08-31
2878,2788,1,169.78,2025-01-21,2026-01-21
2879,1789,1,290.73,2023-02-04,2024-02-04
2880,1805,7,72.38,2024-09-30,2025-09-30
2881,1233,3,182.67,2023-10-10,2024-10-09
2882,1957,2,303.44,2026-03-14,2027-03-14
2883,153,10,464.29,2024-09-22,2025-09-22
2884,1361,11,390.74,2026-08-23,2027-08-23
2885,167,6,172.47,2026-02-25,2027-02-25
2886,1200,9,378.48,2024-09-15,2025-09-15
2887,3159,12,221.25,2025-12-09,2026-12-09
2888,966,7,101.14,2024-08-30,2025-08-30
2889,2736,5,139.52,2026-07-26,2027-07-26
2890,2510,10,598.59,2026-05-29,2027-05-29
2891,167,2,236.42,2026-04-26,2027-04-26
2892,2909,12,121.8,2026-01-31,2027-01-31
2893,2228,10,505.56,2024-10-09,2025-10-09
2894,42,13,115.66,2025-06-15,2026-06-15
2895,2374,13,200.46,2025-10-16,2026-10-16
2896,2417,12,162.49,2025-04-12,2026-04-12
2897,2298,1,267.41,2024-04-15,2025-04-15
2898,2235,8,128.91,2024-01-05,2025-01-04
2899,1495,1,331.88,2024-10-28,2025-10-28
2900,1675,9,462.23,2024-04-19,2025-04-19
2901,1431,5,155.01,2025-06-22,2026-06-22
2902,2051,10,477.35,2023-11-28,2024-11-27
2903,2393,8,98.4,2026-08-01,2027-08-01
2904,1266,10,435.64,2026-02-11,2027-02-11
2905,2311,13,112.38,2024-04-19,2025-04-19
2906,367,8,63.57,2025-05-18,2026-05-18
2907,1138,5,265.1,2023-06-18,2024-06-17
2908,3154,8,69.75,2025-05-04,2026-05-04
2909,1086,7,136.64,2025-05-30,2026-05-30
2910,1414,12,130.57,2025-04-28,2026-04-28
2911,1171,8,73.67,2026-03-20,2027-03-20
2912,470,6,220.88,2026-02-16,2027-02-16
2913,2437,13,130.87,2023-10-04,2024-10-03
2914,776,12,140.77,2026-05-01,2027-05-01
2915,1333,5,178.19,2025-08-31,2026-08-31
2916,10,10,496.0,2023-09-05,2024-09-04
2917,1072,7,76.2,2025-06-10,2026-06-10
2918,780,7,78.56,2024-10-28,2025-10-28
2919,1579,3,195.31,2025-05-31,2026-05-31
2920,362,6,164.04,2023-09-09,2024-09-08
2921,1475,7,128.8,2026-03-24,2027-03-24
2922,1119,6,167.02,2023-10-17,2024-10-16
2923,1390,2,247.67,2026-01-13,2027-01-13
2924,253,13,113.04,2025-12-12,2026-12-12
2925,2856,2,237.49,2023-05-28,2024-05-27
2926,771,5,124.04,2024-01-13,2025-01-12
2927,868,11,411.73,2024-05-23,2025-05-23
2928,1925,5,126.44,2023-11-13,2024-11-12
2929,514,10,358.07,2025-05-29,2026-05-29
2930,1780,13,122.75,2025-11-07,2026-11-07
2931,2379,8,90.63,2025-07-03,2026-07-03
2932,1876,7,104.02,2024-08-15,2025-08-15
2933,2501,4,173.96,2025-09-28,2026-09-28
2934,2028,6,210.28,2025-04-05,2026-04-05
2935,1068,12,134.14,2024-11-07,2025-11-07
2936,2659,10,564.34,2024-03-04,2025-03-04
2937,131,4,165.54,2024-02-27,2025-02-26
2938,1982,11,403.61,2024-05-13,2025-05-13
2939,850,12,115.45,2023-07-28,2024-07-27
2940,2723,3,267.34,2025-03-26,2026-03-26
2941,2215,1,215.59,2023-10-04,2024-10-03
2942,489,12,126.31,2026-06-12,2027-06-12
2943,1497,4,135.96,2024-07-19,2025-07-19
2944,2737,6,174.32,2023-07-13,2024-07-12
2945,1008,7,91.17,2026-04-02,2027-04-02
2946,89,10,298.67,2025-05-10,2026-05-10
2947,966,10,380.57,2025-03-24,2026-03-24
2948,579,11,477.78,2023-10-21,2024-10-20
2949,2026,12,136.17,2024-11-20,2025-11-20
2950,2254,5,288.34,2023-07-23,2024-07-22
2951,3180,5,241.36,2025-05-01,2026-05-01
2952,248,13,162.84,2024-10-23,2025-10-23
2953,2514,13,156.03,2023-02-06,2024-02-06
2954,2905,12,187.27,2026-06-06,2027-06-06
2955,1450,5,152.89,2025-05-06,2026-05-06
2956,204,12,97.66,2023-07-10,2024-07-09
2957,2283,4,157.62,2025-06-25,2026-06-25
2958,1930,4,167.49,2025-07-17,2026-07-17
2959,1150,6,141.8,2027-06-21,2026-06-21
2960,636,1,235.09,2025-03-12,2026-03-12
2961,163,9,327.73,2024-08-05,2025-08-05
2962,2104,8,88.45,2025-12-30,2026-12-30
2963,2524,4,175.93,2025-08-03,2026-08-03
2964,481,7,78.87,2024-02-29,2025-02-28
2965,2355,11,442.03,2024-11-02,2025-11-02
2966,460,7,75.08,2024-08-28,2025-08-28
2967,1507,7,149.87,2025-11-02,2026-11-02
2968,1276,8,81.74,2023-04-17,2024-04-16
2969,2578,12,158.19,2024-07-06,2025-07-06
2970,888,10,470.17,2025-12-07,2026-12-07
2971,1436,8,101.77,2024-07-27,2025-07-27
2972,1378,12,116.35,2025-01-09,2026-01-09
2973,3038,11,309.78,2023-03-06,2024-03-05
2974,223,4,171.91,2023-10-24,2024-10-23
2975,319,5,269.32,2026-10-21,2025-10-21
2976,791,4,151.93,2025-02-06,2026-02-06
2977,2379,10,363.03,2023-04-10,2024-04-09
2978,1662,1,275.58,2024-02-14,2025-02-13
2979,856,7,67.52,2025-06-09,2026-06-09
2980,714,9,357.35,2024-02-29,2025-02-28
2981,1589,7,108.49,2025-03-27,2026-03-27
2982,929,4,159.2,2024-08-22,2025-08-22
2983,2252,4,151.66,2023-05-11,2024-05-10
2984,2831,9,417.18,2026-04-07,2027-04-07
2985,1906,7,88.78,2023-08-14,2024-08-13
2986,2609,13,114.39,2023-05-31,2024-05-30
2987,2908,1,243.21,2024-11-12,2025-11-12
2988,1807,6,163.27,2025-05-04,2026-05-04
2989,1495,13,166.41,2025-06-04,2026-06-04
2990,746,7,100.86,2023-02-27,2024-02-27
2991,761,13,132.5,2023-07-20,2024-07-19
2992,1697,8,73.32,2024-08-26,2025-08-26
2993,792,8,112.96,2024-08-11,2025-08-11
2994,1233,12,95.9,2023-06-25,2024-06-24
2995,785,4,158.35,2026-07-02,2027-07-02
2996,2021,7,86.24,2023-09-07,2024-09-06
2997,1903,12,141.42,2026-02-08,2027-02-08
2998,405,9,335.98,2023-08-21,2024-08-20
2999,1058,6,157.7,2023-11-18,2024-11-17
3000,2052,8,88.77,2025-05-02,2026-05-02
3001,305,5,118.26,2025-08-20,2026-08-20
3002,2925,7,87.94,2023-01-02,2024-01-02
3003,1648,13,130.18,2024-10-12,2025-10-12
3004,2224,8,79.85,2023-01-11,2024-01-11
3005,31,3,208.8,2023-07-05,2024-07-04
3006,1652,2,189.23,2023-08-02,2024-08-01
3007,151,1,339.14,2025-07-14,2026-07-14
3008,908,3,355.0,2026-07-17,2027-07-17
3009,360,9,300.78,2024-05-15,2025-05-15
3010,1926,13,120.14,2025-05-14,2026-05-14
3011,126,3,211.54,2026-08-24,2027-08-24
3012,1300,7,96.05,2023-04-28,2024-04-27
3013,1793,12,163.95,2023-06-03,2024-06-02
3014,1148,5,150.77,2023-12-20,2024-12-19
3015,2707,1,222.95,2025-08-26,2026-08-26
3016,1195,10,393.55,2025-12-17,2026-12-17
3017,938,3,249.73,2024-08-24,2025-08-24
3018,301,2,205.13,2024-06-19,2025-06-19
3019,919,13,113.89,2024-11-23,2025-11-23
3020,976,8,119.9,2023-10-28,2024-10-27
3021,3087,10,384.04,2024-10-27,2025-10-27
3022,957,2,256.04,2024-07-07,2025-07-07
3023,1289,2,176.67,2024-10-24,2025-10-24
3024,1180,1,251.13,2024-03-12,2025-03-12
3025,2676,1,247.17,2024-08-18,2025-08-18
3026,3043,6,140.47,2023-01-25,2024-01-25
3027,2226,12,127.76,2026-01-01,2027-01-01
3028,2804,8,125.07,2023-04-20,2024-04-19
3029,3138,12,158.85,2024-07-15,2025-07-15
3030,2760,8,89.86,2025-09-27,2026-09-27
3031,2042,4,212.31,2024-04-01,2025-04-01
3032,2681,13,163.98,2026-05-19,2027-05-19
3033,385,11,660.81,2023-11-16,2024-11-15
3034,1487,4,263.17,2025-09-17,2026-09-17
3035,1310,2,304.53,2026-02-28,2027-02-28
3036,76,3,182.54,2024-11-01,2025-11-01
3037,2282,13,134.81,2023-02-06,2024-02-06
3038,1469,6,141.99,2024-12-26,2025-12-26
3039,1435,11,402.77,2023-05-19,2024-05-18
3040,1831,5,146.03,2023-04-12,2024-04-11
3041,842,12,93.18,2025-05-22,2026-05-22
3042,389,3,254.94,2024-07-05,2025-07-05
3043,2827,9,339.21,2025-11-16,2026-11-16
3044,2505,3,283.09,2023-04-21,2024-04-20
3045,825,1,349.73,2023-08-30,2024-08-29
3046,2387,7,78.12,2023-11-01,2024-10-31
3047,657,4,202.54,2024-01-15,2025-01-14
3048,1991,9,403.18,2024-03-14,2025-03-14
3049,1410,9,676.41,2025-08-01,2026-08-01
3050,1070,1,208.5,2023-12-24,2024-12-23
3051,2902,9,491.84,2024-10-08,2025-10-08
3052,953,10,279.28,2023-07-27,2024-07-26
3053,1268,4,153.1,2024-01-15,2025-01-14
3054,2433,5,138.94,2025-01-26,2026-01-26
3055,1866,3,219.62,2024-08-11,2025-08-11
3056,207,7,97.39,2024-11-06,2025-11-06
3057,2626,3,232.14,2026-01-26,2027-01-26
3058,2490,12,127.3,2024-01-09,2025-01-08
3059,1886,13,134.18,2024-03-31,2025-03-31
3060,2568,2,281.75,2023-05-27,2024-05-26
3061,609,1,228.53,2023-07-28,2024-07-27
3062,2608,1,215.89,2023-04-14,2024-04-13
3063,1948,7,90.01,2023-04-01,2024-03-31
3064,1066,11,517.64,2025-12-11,2026-12-11
3065,1182,1,224.04,2023-09-16,2024-09-15
3066,697,3,242.12,2024-05-25,2025-05-25
3067,1318,9,499.93,2026-03-24,2027-03-24
3068,2396,1,241.78,2025-12-14,2026-12-14
3069,2302,11,362.54,2026-06-19,2027-06-19
3070,923,2,255.49,2026-02-08,2027-02-08
3071,1540,3,181.11,2026-05-05,2027-05-05
3072,277,7,120.22,2023-06-02,2024-06-01
3073,2226,8,84.15,2026-01-20,2027-01-20
3074,3165,6,237.45,2025-06-28,2026-06-28
3075,2663,11,395.53,2026-01-18,2027-01-18
3076,915,5,138.03,2024-05-27,2025-05-27
3077,1621,5,247.28,2024-10-03,2025-10-03
3078,1801,9,328.96,2024-04-21,2025-04-21
3079,1319,12,149.59,2024-06-24,2025-06-24
3080,415,3,161.18,2026-02-11,2027-02-11
3081,2313,6,215.52,2023-04-29,2024-04-28
3082,559,13,135.96,2026-04-26,2027-04-26
3083,3129,5,176.2,2024-12-26,2025-12-26
3084,288,8,105.8,2023-07-25,2024-07-24
3085,962,6,147.34,2023-02-03,2024-02-03
3086,1705,9,470.05,2025-04-02,2026-04-02
3087,955,1,315.17,2023-05-22,2024-05-21
3088,2855,1,269.15,2026-04-23,2027-04-23
3089,3046,4,152.39,2025-09-30,2026-09-30
3090,468,5,186.36,2024-04-16,2025-04-16
3091,2551,2,181.25,2024-03-16,2025-03-16
3092,2585,4,161.18,2026-01-07,2027-01-07
3093,209,2,373.36,2025-01-29,2026-01-29
3094,185,9,667.98,2025-03-12,2026-03-12
3095,1108,11,387.92,2024-09-03,2025-09-03
3096,1106,9,315.2,2024-10-19,2025-10-19
3097,1740,7,99.36,2026-05-25,2027-05-25
3098,2935,5,152.88,2025-06-22,2026-06-22
3099,491,4,316.68,2023-11-22,2024-11-21
3100,3064,3,247.59,2026-01-28,2027-01-28
3101,2480,1,179.97,2025-10-19,2024-10-19
3102,2201,3,278.66,2025-04-28,2026-04-28
3103,3062,8,76.24,2024-10-30,2025-10-30
3104,1830,12,119.55,2025-07-04,2026-07-04
3105,760,2,211.75,2026-07-26,2027-07-26
3106,348,8,89.72,2025-07-28,2024-07-28
3107,714,1,207.24,2026-08-15,2027-08-15
3108,1295,12,84.52,2023-02-19,2024-02-19
3109,1055,2,245.56,2024-12-15,2025-12-15
3110,2208,2,281.01,2023-02-09,2024-02-09
3111,1044,8,61.47,2025-11-29,2026-11-29
3112,201,1,232.26,2023-03-18,2024-03-17
3113,2922,10,401.07,2024-05-30,2025-05-30
3114,1578,12,126.81,2026-01-01,2027-01-01
3115,1438,5,151.81,2024-07-31,2025-07-31
3116,2260,12,164.35,2025-03-22,2026-03-22
3117,1296,10,369.29,2024-01-30,2025-01-29
3118,2854,11,443.24,2023-06-12,2024-06-11
3119,2078,1,243.82,2023-08-07,2024-08-06
3120,1574,7,151.84,2025-02-02,2026-02-02
3121,2765,2,327.55,2026-05-17,2027-05-17
3122,985,2,397.92,2025-06-18,2026-06-18
3123,290,10,458.8,2025-06-05,2026-06-05
3124,1971,11,354.45,2024-01-22,2025-01-21
3125,416,3,243.3,2024-04-13,2025-04-13
3126,641,4,142.34,2025-04-03,2026-04-03
3127,665,8,85.48,2023-07-24,2024-07-23
3128,1041,8,72.54,2025-05-08,2026-05-08
3129,3118,12,177.27,2024-09-23,2025-09-23
3130,2721,12,119.11,2023-05-18,2024-05-17
3131,992,11,379.15,2024-07-25,2025-07-25
3132,2918,12,141.55,2025-07-26,2026-07-26
3133,1330,12,107.91,2024-06-29,2025-06-29
3134,1227,13,113.98,2023-01-11,2024-01-11
3135,1268,10,401.26,2026-01-19,2027-01-19
3136,1660,6,154.61,2024-08-15,2025-08-15
3137,2061,11,348.05,2025-09-03,2026-09-03
3138,1960,11,398.76,2025-09-04,2026-09-04
3139,1044,13,115.04,2025-07-16,2026-07-16
3140,1318,5,200.75,2024-12-19,2025-12-19
3141,409,13,87.51,2023-09-17,2024-09-16
3142,2342,10,351.19,2025-07-26,2026-07-26
3143,2844,9,515.49,2023-06-17,2024-06-16
3144,2464,5,155.15,2024-06-02,2025-06-02
3145,2363,12,168.14,2025-06-10,2026-06-10
3146,2033,3,380.61,2025-05-11,2026-05-11
3147,1833,7,63.41,2025-02-06,2026-02-06
3148,1787,6,156.0,2025-05-01,2026-05-01
3149,2710,8,75.92,2025-09-04,2026-09-04
3150,455,7,135.93,2025-07-11,2026-07-11
3151,1918,1,297.31,2023-02-07,2024-02-07
3152,1475,8,105.71,2024-07-31,2025-07-31
3153,2544,13,120.24,2024-10-25,2025-10-25
3154,1596,5,177.74,2024-07-01,2025-07-01
3155,2252,8,82.75,2024-11-20,2025-11-20
3156,2681,10,644.46,2025-04-19,2026-04-19
3157,1386,7,71.24,2024-11-14,2025-11-14
3158,2316,7,70.76,2025-07-09,2026-07-09
3159,3006,9,384.37,2023-10-20,2024-10-19
3160,2343,8,94.08,2026-02-11,2027-02-11
3161,1117,6,193.93,2025-05-23,2026-05-23
3162,94,5,185.93,2026-06-03,2027-06-03
3163,2606,5,153.35,2024-09-19,2025-09-19
3164,707,13,96.47,2025-01-08,2026-01-08
3165,1975,13,197.87,2025-06-04,2026-06-04
3166,1959,10,380.46,2024-06-08,2025-06-08
3167,2012,2,284.48,2026-03-01,2027-03-01
3168,2402,2,222.51,2025-05-27,2026-05-27
3169,89,9,339.14,2023-12-27,2024-12-26
3170,406,11,413.38,2025-05-24,2026-05-24
3171,2172,2,213.74,2023-10-18,2024-10-17
3172,1959,1,206.67,2024-02-07,2025-02-06
3173,3071,7,71.24,2025-09-10,2026-09-10
3174,729,11,543.3,2023-12-26,2024-12-25
3175,1142,13,148.54,2023-01-08,2024-01-08
3176,1554,13,114.43,2026-06-09,2027-06-09
3177,2642,6,154.77,2025-05-11,2026-05-11
3178,162,4,226.2,2026-01-15,2027-01-15
3179,1893,12,164.87,2025-01-01,2026-01-01
3180,393,3,229.7,2024-01-22,2025-01-21
3181,2306,2,331.55,2025-02-27,2026-02-27
3182,2786,11,460.11,2023-11-12,2024-11-11
3183,1189,6,244.46,2025-09-13,2026-09-13
3184,2769,7,76.42,2024-09-06,2025-09-06
3185,1942,9,389.04,2026-01-31,2027-01-31
3186,1330,3,163.67,2024-01-03,2025-01-02
3187,1946,6,166.42,2025-07-18,2026-07-18
3188,306,9,413.38,2024-11-06,2025-11-06
3189,647,10,326.12,2023-10-26,2024-10-25
3190,2682,7,106.13,2023-10-22,2024-10-21
3191,2288,11,392.48,2024-05-07,2025-05-07
3192,2728,13,128.94,2023-06-12,2024-06-11
3193,2157,10,376.96,2025-09-25,2026-09-25
3194,2040,13,167.33,2023-06-20,2024-06-19
3195,74,10,455.31,2023-12-05,2024-12-04
3196,2542,10,407.37,2024-07-30,2025-07-30
3197,1298,9,363.67,2025-11-18,2026-11-18
3198,75,7,72.09,2023-01-17,2024-01-17
3199,419,12,116.81,2024-07-27,2025-07-27
3200,2820,5,128.36,2024-01-04,2025-01-03
3201,1794,12,129.27,2025-03-21,2026-03-21
3202,1465,7,94.78,2024-03-05,2025-03-05
3203,259,1,289.7,2024-10-24,2025-10-24
3204,1513,10,775.68,2023-07-07,2024-07-06
3205,1955,3,210.06,2023-05-15,2024-05-14
3206,2839,10,421.55,2023-07-08,2024-07-07
3207,1848,8,87.31,2025-10-20,2026-10-20
3208,28,4,138.22,2025-06-30,2026-06-30
3209,873,6,177.81,2026-07-21,2027-07-21
3210,342,1,324.36,2024-08-15,2025-08-15
3211,1695,4,209.21,2026-02-03,2027-02-03
3212,648,6,185.88,2025-06-18,2024-06-18
3213,1,9,383.2,2025-02-19,2026-02-19
3214,2837,13,123.3,2023-04-19,2024-04-18
3215,2664,7,109.38,2024-07-08,2025-07-08
3216,2223,2,242.26,2023-06-20,2024-06-19
3217,2282,1,302.15,2024-11-25,2025-11-25
3218,1294,4,181.78,2026-03-17,2027-03-17
3219,2504,9,398.78,2023-11-06,2024-11-05
3220,2460,6,186.6,2025-10-09,2026-10-09
3221,2487,10,511.72,2024-11-01,2025-11-01
3222,2058,8,81.21,2025-08-25,2026-08-25
3223,1120,4,163.88,2024-06-18,2025-06-18
3224,1585,13,106.04,2025-10-21,2026-10-21
3225,450,10,466.74,2023-08-05,2024-08-04
3226,653,10,395.94,2023-08-26,2024-08-25
3227,2286,2,191.27,2026-02-13,2027-02-13
3228,310,13,106.32,2024-11-07,2025-11-07
3229,2008,3,238.78,2025-10-04,2026-10-04
3230,1563,7,74.6,2024-08-16,2025-08-16
3231,1225,7,72.12,2024-06-17,2025-06-17
3232,3067,10,492.43,2023-02-08,2024-02-08
3233,249,7,54.98,2023-09-11,2024-09-10
3234,2741,13,170.33,2023-12-29,2024-12-28
3235,1033,13,99.31,2023-10-20,2024-10-19
3236,1684,12,117.43,2023-01-12,2024-01-12
3237,1566,12,143.33,2023-01-22,2024-01-22
3238,2191,2,236.38,2025-01-07,2026-01-07
3239,632,6,190.13,2025-08-15,2026-08-15
3240,3020,3,199.31,2024-05-30,2025-05-30
3241,1881,2,226.59,2025-10-09,2026-10-09
3242,330,10,526.34,2023-08-16,2024-08-15
3243,2200,1,247.5,2025-08-27,2026-08-27
3244,734,13,161.72,2025-01-12,2026-01-12
3245,421,13,155.92,2025-09-14,2026-09-14
3246,1776,10,293.64,2023-07-09,2024-07-08
3247,653,6,204.88,2024-09-05,2025-09-05
3248,481,7,74.53,2026-07-24,2027-07-24
3249,619,2,230.89,2023-12-28,2024-12-27
3250,2549,11,547.31,2025-05-15,2026-05-15
3251,1900,7,94.23,2026-03-26,2027-03-26
3252,2814,2,277.61,2024-07-02,2025-07-02
3253,2819,11,414.74,2025-03-11,2026-03-11
3254,2185,12,86.41,2023-12-05,2024-12-04
3255,1659,4,223.83,2025-04-29,2026-04-29
3256,60,12,119.97,2025-10-02,2026-10-02
3257,158,2,294.84,2023-12-11,2024-12-10
3258,3012,11,334.81,2023-05-08,2024-05-07
3259,1523,8,88.72,2026-06-29,2027-06-29
3260,505,10,508.95,2023-06-07,2024-06-06
3261,1694,6,182.14,2024-12-12,2025-12-12
3262,1625,5,200.71,2023-04-22,2024-04-21
3263,1474,5,170.52,2024-01-21,2025-01-20
3264,249,12,89.4,2024-07-19,2025-07-19
3265,2252,2,252.95,2023-02-07,2024-02-07
3266,2291,9,457.45,2026-08-23,2027-08-23
3267,2040,3,298.39,2026-07-26,2027-07-26
3268,481,1,260.42,2025-06-14,2026-06-14
3269,2212,8,167.02,2024-05-08,2025-05-08
3270,3094,12,169.09,2023-01-12,2024-01-12
3271,254,6,163.32,2026-08-24,2027-08-24
3272,6,13,142.99,2025-02-25,2026-02-25
3273,2799,5,164.14,2023-01-11,2024-01-11
3274,1915,12,132.12,2024-10-06,2025-10-06
3275,994,2,235.86,2023-09-17,2024-09-16
3276,2170,12,123.03,2025-07-21,2026-07-21
3277,1509,1,187.34,2023-04-08,2024-04-07
3278,2583,1,238.47,2026-01-22,2027-01-22
3279,1343,10,312.86,2024-03-05,2025-03-05
3280,2081,3,241.99,2025-09-19,2026-09-19
3281,1568,6,171.54,2024-10-28,2025-10-28
3282,1821,5,186.65,2025-01-11,2024-01-12
3283,2841,6,272.38,2024-10-16,2025-10-16
3284,230,1,301.66,2024-06-01,2025-06-01
3285,377,11,696.69,2025-12-08,2024-12-08
3286,1481,1,289.59,2026-06-28,2027-06-28
3287,494,13,123.3,2023-02-20,2024-02-20
3288,380,7,76.48,2023-01-07,2024-01-07
3289,2589,2,193.77,2025-02-04,2026-02-04
3290,1753,12,90.72,2023-11-12,2024-11-11
3291,2868,12,196.81,2025-02-22,2026-02-22
3292,2392,8,90.31,2025-08-11,2026-08-11
